id,categories,authors_parsed,year
1511.06581,cs.LG,"[['Wang', 'Ziyu', ''], ['Schaul', 'Tom', ''], ['Hessel', 'Matteo', ''], ['van Hasselt', 'Hado', ''], ['Lanctot', 'Marc', ''], ['de Freitas', 'Nando', '']]",2016
1511.08099,cs.AI cs.LG,"[['Cuayáhuitl', 'Heriberto', ''], ['Keizer', 'Simon', ''], ['Lemon', 'Oliver', '']]",2015
1511.08779,cs.AI cs.LG q-bio.NC,"[['Tampuu', 'Ardi', ''], ['Matiisen', 'Tambet', ''], ['Kodelja', 'Dorian', ''], ['Kuzovkin', 'Ilya', ''], ['Korjus', 'Kristjan', ''], ['Aru', 'Juhan', ''], ['Aru', 'Jaan', ''], ['Vicente', 'Raul', '']]",2015
1511.08967,cs.AI cs.LG cs.RO,"[['Lee', 'Lisa', '']]",2015
1511.09249,cs.AI cs.LG cs.NE,"[['Schmidhuber', 'Juergen', '']]",2015
1512.00408,cs.LG,"[['Ruelens', 'Frederik', ''], ['Claessens', 'Bert', ''], ['Quaiyum', 'Salman', ''], ['De Schutter', 'Bart', ''], ['Babuska', 'Robert', ''], ['Belmans', 'Ronnie', '']]",2015
1512.01124,cs.AI cs.HC cs.LG,"[['Sunehag', 'Peter', ''], ['Evans', 'Richard', ''], ['Dulac-Arnold', 'Gabriel', ''], ['Zwols', 'Yori', ''], ['Visentin', 'Daniel', ''], ['Coppin', 'Ben', '']]",2015
1512.01629,cs.AI cs.LG math.OC,"[['Chow', 'Yinlam', ''], ['Ghavamzadeh', 'Mohammad', ''], ['Janson', 'Lucas', ''], ['Pavone', 'Marco', '']]",2017
1512.02011,cs.LG cs.AI,"[['François-Lavet', 'Vincent', ''], ['Fonteneau', 'Raphael', ''], ['Ernst', 'Damien', '']]",2016
1512.04860,cs.AI cs.LG,"[['Bellemare', 'Marc G.', ''], ['Ostrovski', 'Georg', ''], ['Guez', 'Arthur', ''], ['Thomas', 'Philip S.', ''], ['Munos', 'Rémi', '']]",2015
1512.07669,math.OC,"[['Krishnamurthy', 'Vikram', '']]",2015
1512.07679,cs.AI cs.LG cs.NE stat.ML,"[['Dulac-Arnold', 'Gabriel', ''], ['Evans', 'Richard', ''], ['van Hasselt', 'Hado', ''], ['Sunehag', 'Peter', ''], ['Lillicrap', 'Timothy', ''], ['Hunt', 'Jonathan', ''], ['Mann', 'Timothy', ''], ['Weber', 'Theophane', ''], ['Degris', 'Thomas', ''], ['Coppin', 'Ben', '']]",2016
1512.08065,cs.LG cs.RO stat.ML,"[['Jin', 'Ming', ''], ['Damianou', 'Andreas', ''], ['Abbeel', 'Pieter', ''], ['Spanos', 'Costas', '']]",2017
1512.08314,cs.NI cs.DC,"[['Brun', 'Olivier', ''], ['Wang', 'Lan', ''], ['Gelenbe', 'Erol', '']]",2015
1512.08562,cs.LG cs.IT math.IT,"[['Fox', 'Roy', ''], ['Pakman', 'Ari', ''], ['Tishby', 'Naftali', '']]",2018
1601.00667,math.PR,"[['Kious', 'Daniel', ''], ['Tarrès', 'Pierre', '']]",2016
1601.04574,cs.AI,"[['Cuayáhuitl', 'Heriberto', '']]",2016
1601.06569,cs.AI,"[['Amin', 'Kareem', ''], ['Singh', 'Satinder', '']]",2016
1602.01783,cs.LG,"[['Mnih', 'Volodymyr', ''], ['Badia', 'Adrià Puigdomènech', ''], ['Mirza', 'Mehdi', ''], ['Graves', 'Alex', ''], ['Lillicrap', 'Timothy P.', ''], ['Harley', 'Tim', ''], ['Silver', 'David', ''], ['Kavukcuoglu', 'Koray', '']]",2016
1602.02523,stat.ML cs.LG cs.SY,"[['McAllister', 'Rowan', ''], ['Rasmussen', 'Carl Edward', '']]",2016
1602.02722,cs.LG stat.ML,"[['Krishnamurthy', 'Akshay', ''], ['Agarwal', 'Alekh', ''], ['Langford', 'John', '']]",2016
1602.04936,cs.AI,"[['Sethy', 'Harshit', ''], ['Patel', 'Amit', '']]",2016
1602.05450,stat.ML cs.AI cs.MA cs.SY,"[['Šošić', 'Adrian', ''], ['KhudaBukhsh', 'Wasiur R.', ''], ['Zoubir', 'Abdelhak M.', ''], ['Koeppl', 'Heinz', '']]",2017
1602.06346,stat.ML cs.LG,"[['Pires', 'Bernardo Ávila', ''], ['Szepesvári', 'Csaba', '']]",2016
1602.07764,cs.AI cs.LG cs.NA math.OC stat.ML,"[['Azizzadenesheli', 'Kamyar', ''], ['Lazaric', 'Alessandro', ''], ['Anandkumar', 'Animashree', '']]",2017
1603.00448,cs.LG cs.AI cs.RO,"[['Finn', 'Chelsea', ''], ['Levine', 'Sergey', ''], ['Abbeel', 'Pieter', '']]",2016
1603.00964,cs.RO cs.AI,"[['Zeng', 'Zhen', ''], ['Kuipers', 'Benjamin', '']]",2017
1603.01121,cs.LG cs.AI cs.GT,"[['Heinrich', 'Johannes', ''], ['Silver', 'David', '']]",2016
1603.02041,cs.AI cs.LG,"[['Borsa', 'Diana', ''], ['Graepel', 'Thore', ''], ['Shawe-Taylor', 'John', '']]",2016
1603.04119,cs.AI cs.LG stat.ML,"[['Abel', 'David', ''], ['Agarwal', 'Alekh', ''], ['Diaz', 'Fernando', ''], ['Krishnamurthy', 'Akshay', ''], ['Schapire', 'Robert E.', '']]",2016
1603.07954,cs.CL,"[['Narasimhan', 'Karthik', ''], ['Yala', 'Adam', ''], ['Barzilay', 'Regina', '']]",2016
1603.08869,cs.AI,"[['Zhao', 'Tiancheng', ''], ['Gowayyed', 'Mohammad', '']]",2016
1604.00377,cs.AI,"[['Zhou', 'Yangming', ''], ['Hao', 'Jin-Kao', ''], ['Duval', 'Béatrice', '']]",2016
1604.00923,cs.LG cs.AI,"[['Thomas', 'Philip S.', ''], ['Brunskill', 'Emma', '']]",2016
1604.03912,cs.AI cs.LG cs.SY stat.ML,"[['Herman', 'Michael', ''], ['Gindele', 'Tobias', ''], ['Wagner', 'Jörg', ''], ['Schmitt', 'Felix', ''], ['Burgard', 'Wolfram', '']]",2016
1604.03986,cs.LG,"[['Zhan', 'Yusen', ''], ['Ammar', 'Haitham Bou', ''], ['taylor', 'Matthew E.', '']]",2016
1604.06057,cs.LG cs.AI cs.CV cs.NE stat.ML,"[['Kulkarni', 'Tejas D.', ''], ['Narasimhan', 'Karthik R.', ''], ['Saeedi', 'Ardavan', ''], ['Tenenbaum', 'Joshua B.', '']]",2016
1604.06508,cs.RO,"[['Krishnan', 'Sanjay', ''], ['Garg', 'Animesh', ''], ['Liaw', 'Richard', ''], ['Miller', 'Lauren', ''], ['Pokorny', 'Florian T.', ''], ['Goldberg', 'Ken', '']]",2016
1604.06710,cs.AI cs.GT,"[['Wright', 'Mason', '']]",2016
1604.06778,cs.LG cs.AI cs.RO,"[['Duan', 'Yan', ''], ['Chen', 'Xi', ''], ['Houthooft', 'Rein', ''], ['Schulman', 'John', ''], ['Abbeel', 'Pieter', '']]",2016
1604.07097,cs.AI,"[['Young', 'Kenny', ''], ['Hayward', 'Ryan', ''], ['Vasan', 'Gautham', '']]",2016
1604.07255,cs.AI cs.LG,"[['Tessler', 'Chen', ''], ['Givony', 'Shahar', ''], ['Zahavy', 'Tom', ''], ['Mankowitz', 'Daniel J.', ''], ['Mannor', 'Shie', '']]",2016
1604.08153,cs.LG cs.AI stat.ML,"[['Arulkumaran', 'Kai', ''], ['Dilokthanakul', 'Nat', ''], ['Shanahan', 'Murray', ''], ['Bharath', 'Anil Anthony', '']]",2017
1604.08382,cs.LG cs.SY,"[['Claessens', 'Bert J.', ''], ['Vrancx', 'Peter', ''], ['Ruelens', 'Frederik', '']]",2016
1605.03143,cs.AI,"[['Everitt', 'Tom', ''], ['Hutter', 'Marcus', '']]",2016
1605.04070,cs.CY cs.LG,"[['Hochberg', 'Irit', ''], ['Feraru', 'Guy', ''], ['Kozdoba', 'Mark', ''], ['Mannor', 'Shie', ''], ['Tennenholtz', 'Moshe', ''], ['Yom-Tov', 'Elad', '']]",2018
1605.05359,cs.LG cs.AI cs.CV cs.NE,"[['Srinivas', 'Aravind', ''], ['Krishnamurthy', 'Ramnandan', ''], ['Kumar', 'Peeyush', ''], ['Ravindran', 'Balaraman', '']]",2020
1605.05365,cs.LG cs.AI cs.NE,"[['Srinivas', 'Aravind', ''], ['Sharma', 'Sahil', ''], ['Ravindran', 'Balaraman', '']]",2020
1605.06676,cs.AI cs.LG cs.MA,"[['Foerster', 'Jakob N.', ''], ['Assael', 'Yannis M.', ''], ['de Freitas', 'Nando', ''], ['Whiteson', 'Shimon', '']]",2016
1605.09221,cs.LG,"[[""O'Shea"", 'Timothy J.', ''], ['Clancy', 'T. Charles', '']]",2016
1605.09735,cs.AI cs.RO math.OC stat.ML,"[['Montufar', 'Guido', ''], ['Ghazi-Zahedi', 'Keyan', ''], ['Ay', 'Nihat', '']]",2016
1606.00652,cs.AI,"[['Martin', 'Jarryd', ''], ['Everitt', 'Tom', ''], ['Hutter', 'Marcus', '']]",2016
1606.01128,math.OC cs.LG stat.ML,"[['Piot', 'Bilal', ''], ['Geist', 'Matthieu', ''], ['Pietquin', 'Olivier', '']]",2016
1606.01178,cs.CV cs.RO,"[['Reza', 'Md. Alimoor', ''], ['Kosecka', 'Jana', '']]",2016
1606.01541,cs.CL,"[['Li', 'Jiwei', ''], ['Monroe', 'Will', ''], ['Ritter', 'Alan', ''], ['Galley', 'Michel', ''], ['Gao', 'Jianfeng', ''], ['Jurafsky', 'Dan', '']]",2016
1606.02193,cs.NI cs.LG cs.SY,"[['Dias', 'Gabriel Martins', ''], ['Nurchis', 'Maddalena', ''], ['Bellalta', 'Boris', '']]",2016
1606.02396,stat.ML cs.AI cs.LG cs.NE,"[['Kulkarni', 'Tejas D.', ''], ['Saeedi', 'Ardavan', ''], ['Gautam', 'Simanta', ''], ['Gershman', 'Samuel J.', '']]",2016
1606.02560,cs.AI cs.CL cs.LG,"[['Zhao', 'Tiancheng', ''], ['Eskenazi', 'Maxine', '']]",2016
1606.02647,cs.LG cs.AI stat.ML,"[['Munos', 'Rémi', ''], ['Stepleton', 'Tom', ''], ['Harutyunyan', 'Anna', ''], ['Bellemare', 'Marc G.', '']]",2016
1606.03137,cs.AI,"[['Hadfield-Menell', 'Dylan', ''], ['Dragan', 'Anca', ''], ['Abbeel', 'Pieter', ''], ['Russell', 'Stuart', '']]",2016
1606.03667,cs.CL cs.AI cs.LG,"[['He', 'Ji', ''], ['Ostendorf', 'Mari', ''], ['He', 'Xiaodong', ''], ['Chen', 'Jianshu', ''], ['Gao', 'Jianfeng', ''], ['Li', 'Lihong', ''], ['Deng', 'Li', '']]",2016
1606.04615,cs.LG cs.AI cs.NE,"[['Durugkar', 'Ishan P.', ''], ['Rosenbaum', 'Clemens', ''], ['Dernbach', 'Stefan', ''], ['Mahadevan', 'Sridhar', '']]",2016
1606.04686,cs.CL cs.AI,"[['Rieser', 'Verena', ''], ['Lemon', 'Oliver', '']]",2016
1606.05174,cs.AI,"[['Baram', 'Nir', ''], ['Zahavy', 'Tom', ''], ['Mannor', 'Shie', '']]",2016
1606.05312,cs.AI,"[['Barreto', 'André', ''], ['Dabney', 'Will', ''], ['Munos', 'Rémi', ''], ['Hunt', 'Jonathan J.', ''], ['Schaul', 'Tom', ''], ['van Hasselt', 'Hado', ''], ['Silver', 'David', '']]",2018
1606.06355,cs.AI,"[['Li', 'Xiao', ''], ['Belta', 'Calin', '']]",2016
1606.06979,cs.HC cs.AI cs.RO,"[['Mathewson', 'Kory W.', ''], ['Pilarski', 'Patrick M.', '']]",2016
1606.07112,stat.ML cs.LG,"[['Zrihem', 'Nir Ben', ''], ['Zahavy', 'Tom', ''], ['Mannor', 'Shie', '']]",2016
1606.07636,cs.LG stat.ML,"[['Geist', 'Matthieu', ''], ['Piot', 'Bilal', ''], ['Pietquin', 'Olivier', '']]",2017
1606.08156,cs.DC,"[['Chasparis', 'Georgios C.', ''], ['Rossbory', 'Michael', '']]",2016
1607.03290,cs.AI,"[['Yeh', 'Chih-Kuan', ''], ['Lin', 'Hsuan-Tien', '']]",2016
1607.05077,cs.AI,"[['Hosu', 'Ionel-Alexandru', ''], ['Rebedea', 'Traian', '']]",2016
1607.07558,cs.RO,"[['Prasad', 'Vignesh', ''], ['Yadav', 'Karmesh', ''], ['Saurabh', 'Rohitashva Singh', ''], ['Daga', 'Swapnil', ''], ['Pareekutty', 'Nahas', ''], ['Krishna', 'K. Madhava', ''], ['Ravindran', 'Balaraman', ''], ['Bhowmick', 'Brojeshwar', '']]",2020
1607.07939,cs.RO cs.LG,"[['Ghadirzadeh', 'Ali', ''], ['Bütepage', 'Judith', ''], ['Maki', 'Atsuto', ''], ['Kragic', 'Danica', ''], ['Björkman', 'Mårten', '']]",2016
1608.00070,math.OC,"[['Tutunov', 'Rasul', ''], ['Bou-Ammar', 'Haitham', ''], ['Jadbabaie', 'Ali', '']]",2016
1608.00359,cs.RO cs.AI cs.LG,"[['Hemion', 'Nikolas J.', '']]",2016
1608.02292,cs.LG cs.NE,"[['Ganegedara', 'Thushan', ''], ['Ott', 'Lionel', ''], ['Ramos', 'Fabio', '']]",2017
1608.02731,stat.ML cs.LG,"[['Osband', 'Ian', ''], ['Van Roy', 'Benjamin', '']]",2016
1608.02732,stat.ML cs.LG,"[['Osband', 'Ian', ''], ['Van Roy', 'Benjamin', '']]",2016
1608.02971,cs.NE cs.AI cs.LG,"[['Budhraja', 'Karan K.', ''], ['Oates', 'Tim', '']]",2016
1608.03824,cs.AI,"[['Edwards', 'Ashley', ''], ['Isbell', 'Charles', ''], ['Takanishi', 'Atsuo', '']]",2016
1608.04929,cs.LG,"[['Prabuchandran', 'K J', ''], ['Bodas', 'Tejas', ''], ['Tulabandhula', 'Theja', '']]",2016
1608.04996,cs.AI,"[['Azizzadenesheli', 'Kamyar', ''], ['Lazaric', 'Alessandro', ''], ['Anandkumar', 'Animashree', '']]",2016
1608.05081,cs.LG cs.NE stat.ML,"[['Lipton', 'Zachary C.', ''], ['Li', 'Xiujun', ''], ['Gao', 'Jianfeng', ''], ['Li', 'Lihong', ''], ['Ahmed', 'Faisal', ''], ['Deng', 'Li', '']]",2017
1608.05742,cs.RO,"[['Zamora', 'Iker', ''], ['Lopez', 'Nestor Gonzalez', ''], ['Vilches', 'Victor Mayoral', ''], ['Cordero', 'Alejandro Hernandez', '']]",2017
1608.06235,cs.RO cs.LG,"[['Pan', 'Yunpeng', ''], ['Yan', 'Xinyan', ''], ['Theodorou', 'Evangelos', ''], ['Boots', 'Byron', '']]",2016
1609.00777,cs.CL cs.LG,"[['Dhingra', 'Bhuwan', ''], ['Li', 'Lihong', ''], ['Li', 'Xiujun', ''], ['Gao', 'Jianfeng', ''], ['Chen', 'Yun-Nung', ''], ['Ahmed', 'Faisal', ''], ['Deng', 'Li', '']]",2017
1609.01995,cs.AI,"[['White', 'Martha', '']]",2017
1609.03348,cs.LG cs.NE,"[['Ward', 'Thomas H.', '']]",2017
1609.04436,cs.AI cs.LG stat.ML,"[['Ghavamzadeh', 'Mohammad', ''], ['Mannor', 'Shie', ''], ['Pineau', 'Joelle', ''], ['Tamar', 'Aviv', '']]",2016
1609.05143,cs.CV,"[['Zhu', 'Yuke', ''], ['Mottaghi', 'Roozbeh', ''], ['Kolve', 'Eric', ''], ['Lim', 'Joseph J.', ''], ['Gupta', 'Abhinav', ''], ['Fei-Fei', 'Li', ''], ['Farhadi', 'Ali', '']]",2016
1609.05234,cs.CL cs.IR,"[['Wu', 'Yen-Chen', ''], ['Lin', 'Tzu-Hsiang', ''], ['Chen', 'Yang-De', ''], ['Lee', 'Hung-Yi', ''], ['Lee', 'Lin-Shan', '']]",2016
1609.05518,cs.AI cs.LG,"[['Garnelo', 'Marta', ''], ['Arulkumaran', 'Kai', ''], ['Shanahan', 'Murray', '']]",2016
1609.05521,cs.AI cs.LG,"[['Lample', 'Guillaume', ''], ['Chaplot', 'Devendra Singh', '']]",2018
1609.05559,cs.LG,"[['He', 'He', ''], ['Boyd-Graber', 'Jordan', ''], ['Kwok', 'Kevin', ''], ['Daumé', 'Hal', 'III']]",2016
1609.05814,cs.CY cs.RO,"[['Abbeel', 'Pieter', ''], ['Goldberg', 'Ken', ''], ['Hager', 'Gregory', ''], ['Shah', 'Julie', '']]",2016
1609.06086,cs.CE cs.LG,"[['Pastore', 'Alvin', ''], ['Esposito', 'Umberto', ''], ['Vasilaki', 'Eleni', '']]",2016
1609.07088,cs.LG cs.RO,"[['Devin', 'Coline', ''], ['Gupta', 'Abhishek', ''], ['Darrell', 'Trevor', ''], ['Abbeel', 'Pieter', ''], ['Levine', 'Sergey', '']]",2016
1609.07845,cs.MA,"[['Chen', 'Yu Fan', ''], ['Liu', 'Miao', ''], ['Everett', 'Michael', ''], ['How', 'Jonathan P.', '']]",2016
1609.08667,cs.CL,"[['Clark', 'Kevin', ''], ['Manning', 'Christopher D.', '']]",2016
1609.09049,cs.RO cs.LG,"[['Zhang', 'Marvin', ''], ['Geng', 'Xinyang', ''], ['Bruce', 'Jonathan', ''], ['Caluwaerts', 'Ken', ''], ['Vespignani', 'Massimo', ''], ['SunSpiral', 'Vytas', ''], ['Abbeel', 'Pieter', ''], ['Levine', 'Sergey', '']]",2017
1609.09449,cs.SY,"[['Joseph', 'Ajin George', ''], ['Bhatnagar', 'Shalabh', '']]",2016
1610.00633,cs.RO cs.AI cs.LG,"[['Gu', 'Shixiang', ''], ['Holly', 'Ethan', ''], ['Lillicrap', 'Timothy', ''], ['Levine', 'Sergey', '']]",2016
1610.00673,cs.LG cs.AI cs.RO,"[['Yahya', 'Ali', ''], ['Li', 'Adrian', ''], ['Kalakrishnan', 'Mrinal', ''], ['Chebotar', 'Yevgen', ''], ['Levine', 'Sergey', '']]",2019
1610.01112,cs.LG cs.RO,"[['Montgomery', 'William', ''], ['Ajay', 'Anurag', ''], ['Finn', 'Chelsea', ''], ['Abbeel', 'Pieter', ''], ['Levine', 'Sergey', '']]",2016
1610.01733,cs.RO cs.AI,"[['Tai', 'Lei', ''], ['Liu', 'Ming', '']]",2016
1610.02164,cs.LG cs.AI,"[['Hafner', 'Danijar', '']]",2016
1610.02707,cs.AI,"[['Mossalam', 'Hossam', ''], ['Assael', 'Yannis M.', ''], ['Roijers', 'Diederik M.', ''], ['Whiteson', 'Shimon', '']]",2016
1610.02847,cs.AI,"[['Mankowitz', 'Daniel J.', ''], ['Tamar', 'Aviv', ''], ['Mannor', 'Shie', '']]",2016
1610.02891,cs.AI cs.CL cs.LG,"[['Mo', 'Kaixiang', ''], ['Li', 'Shuangyin', ''], ['Zhang', 'Yu', ''], ['Li', 'Jiajun', ''], ['Yang', 'Qiang', '']]",2017
1610.03164,cs.RO cs.AI cs.CL cs.LG,"[['Daniele', 'Andrea F.', ''], ['Bansal', 'Mohit', ''], ['Walter', 'Matthew R.', '']]",2016
1610.03295,cs.AI cs.LG stat.ML,"[['Shalev-Shwartz', 'Shai', ''], ['Shammah', 'Shaked', ''], ['Shashua', 'Amnon', '']]",2016
1610.04286,cs.RO cs.LG,"[['Rusu', 'Andrei A.', ''], ['Vecerik', 'Mel', ''], ['Rothörl', 'Thomas', ''], ['Heess', 'Nicolas', ''], ['Pascanu', 'Razvan', ''], ['Hadsell', 'Raia', '']]",2018
1610.05984,cs.NE cs.AI cs.LG cs.SY,"[['Hein', 'Daniel', ''], ['Hentschel', 'Alexander', ''], ['Runkler', 'Thomas', ''], ['Udluft', 'Steffen', '']]",2017
1610.06204,cs.CV,"[['Kaba', 'Mustafa Devrim', ''], ['Uzunbas', 'Mustafa Gokhan', ''], ['Lim', 'Ser Nam', '']]",2016
1610.06214,cs.SD,"[['Zurbuchen', 'Philip', '']]",2016
1610.06492,cs.CV cs.LG,"[['Kornuta', 'Tomasz', ''], ['Rocki', 'Kamil', '']]",2016
1610.07089,cs.AI cs.HC cs.RO,"[['Meyer', 'Dominik', ''], ['Feldmaier', 'Johannes', ''], ['Shen', 'Hao', '']]",2016
1611.00862,cs.LG cs.AI,"[['Gilbert', 'Hugo', ''], ['Weng', 'Paul', '']]",2016
1611.01142,cs.LG cs.SY,"[['Genders', 'Wade', ''], ['Razavi', 'Saiedeh', '']]",2016
1611.01211,cs.LG cs.NE stat.ML,"[['Lipton', 'Zachary C.', ''], ['Azizzadenesheli', 'Kamyar', ''], ['Kumar', 'Abhishek', ''], ['Li', 'Lihong', ''], ['Gao', 'Jianfeng', ''], ['Deng', 'Li', '']]",2018
1611.01578,cs.LG cs.AI cs.NE,"[['Zoph', 'Barret', ''], ['Le', 'Quoc V.', '']]",2017
1611.01606,cs.LG stat.ML,"[['He', 'Frank S.', ''], ['Liu', 'Yang', ''], ['Schwing', 'Alexander G.', ''], ['Peng', 'Jian', '']]",2016
1611.01796,cs.LG cs.NE,"[['Andreas', 'Jacob', ''], ['Klein', 'Dan', ''], ['Levine', 'Sergey', '']]",2017
1611.01843,stat.ML cs.AI cs.CV cs.LG cs.NE physics.soc-ph,"[['Denil', 'Misha', ''], ['Agrawal', 'Pulkit', ''], ['Kulkarni', 'Tejas D', ''], ['Erez', 'Tom', ''], ['Battaglia', 'Peter', ''], ['de Freitas', 'Nando', '']]",2017
1611.01929,cs.AI cs.LG stat.ML,"[['Anschel', 'Oron', ''], ['Baram', 'Nir', ''], ['Shimkin', 'Nahum', '']]",2017
1611.02047,cs.LG cs.AI stat.ML,"[['Smetannikov', 'Ivan', ''], ['Isaev', 'Ilya', ''], ['Filchenkov', 'Andrey', '']]",2016
1611.02167,cs.LG,"[['Baker', 'Bowen', ''], ['Gupta', 'Otkrist', ''], ['Naik', 'Nikhil', ''], ['Raskar', 'Ramesh', '']]",2017
1611.02779,cs.AI cs.LG cs.NE stat.ML,"[['Duan', 'Yan', ''], ['Schulman', 'John', ''], ['Chen', 'Xi', ''], ['Bartlett', 'Peter L.', ''], ['Sutskever', 'Ilya', ''], ['Abbeel', 'Pieter', '']]",2016
1611.03071,cs.LG,"[['Jabbari', 'Shahin', ''], ['Joseph', 'Matthew', ''], ['Kearns', 'Michael', ''], ['Morgenstern', 'Jamie', ''], ['Roth', 'Aaron', '']]",2017
1611.03718,cs.CV cs.LG,"[['Bellver', 'Miriam', ''], ['Giro-i-Nieto', 'Xavier', ''], ['Marques', 'Ferran', ''], ['Torres', 'Jordi', '']]",2016
1611.03852,cs.LG cs.AI,"[['Finn', 'Chelsea', ''], ['Christiano', 'Paul', ''], ['Abbeel', 'Pieter', ''], ['Levine', 'Sergey', '']]",2016
1611.03907,cs.AI cs.LG stat.ML,"[['Azizzadenesheli', 'Kamyar', ''], ['Lazaric', 'Alessandro', ''], ['Anandkumar', 'Animashree', '']]",2018
1611.05397,cs.LG cs.NE,"[['Jaderberg', 'Max', ''], ['Mnih', 'Volodymyr', ''], ['Czarnecki', 'Wojciech Marian', ''], ['Schaul', 'Tom', ''], ['Leibo', 'Joel Z', ''], ['Silver', 'David', ''], ['Kavukcuoglu', 'Koray', '']]",2016
1611.06256,cs.LG,"[['Babaeizadeh', 'Mohammad', ''], ['Frosio', 'Iuri', ''], ['Tyree', 'Stephen', ''], ['Clemons', 'Jason', ''], ['Kautz', 'Jan', '']]",2017
1611.06497,math.OC cs.IT math.IT,"[['Ghadimi', 'Euhanna', ''], ['Calabrese', 'Francesco Davide', ''], ['Peters', 'Gunnar', ''], ['Soldati', 'Pablo', '']]",2016
1611.06824,cs.LG cs.AI,"[['Léon', 'Aurélia', ''], ['Denoyer', 'Ludovic', '']]",2017
1611.07078,cs.AI cs.LG stat.ML,"[['Leibfried', 'Felix', ''], ['Kushman', 'Nate', ''], ['Hofmann', 'Katja', '']]",2017
1611.07490,cs.RO cs.LG,"[['Maske', 'Harshal', ''], ['Kieson', 'Emily', ''], ['Chowdhary', 'Girish', ''], ['Abramson', 'Charles', '']]",2016
1611.08070,cs.LG cs.AI,"[['Ha', 'Jung-Su', ''], ['Choi', 'Han-Lim', '']]",2016
1611.08666,cs.LG cs.AI cs.RO,"[['Cuayáhuitl', 'Heriberto', ''], ['Couly', 'Guillaume', ''], ['Olalainty', 'Clément', '']]",2016
1611.08675,cs.AI cs.CL,"[['Cuayáhuitl', 'Heriberto', ''], ['Yu', 'Seunghak', ''], ['Williamson', 'Ashley', ''], ['Carse', 'Jacob', '']]",2016
1611.08944,cs.AI,"[['Leike', 'Jan', '']]",2016
1611.09100,cs.CL,"[['Yogatama', 'Dani', ''], ['Blunsom', 'Phil', ''], ['Dyer', 'Chris', ''], ['Grefenstette', 'Edward', ''], ['Ling', 'Wang', '']]",2016
1611.09894,cs.AI cs.LG stat.ML,"[['Bangaru', 'Sai Praveen', ''], ['Suhas', 'JS', ''], ['Ravindran', 'Balaraman', '']]",2016
1611.09940,cs.AI cs.LG stat.ML,"[['Bello', 'Irwan', ''], ['Pham', 'Hieu', ''], ['Le', 'Quoc V.', ''], ['Norouzi', 'Mohammad', ''], ['Bengio', 'Samy', '']]",2017
1612.00147,cs.RO,"[['Xiong', 'Xi', ''], ['Wang', 'Jianqiang', ''], ['Zhang', 'Fang', ''], ['Li', 'Keqiang', '']]",2016
1612.00347,cs.CL cs.AI cs.HC,"[['Kalatzis', 'Dimitrios', ''], ['Eshghi', 'Arash', ''], ['Lemon', 'Oliver', '']]",2016
1612.00380,cs.AI cs.CV stat.ML,"[['Bhatti', 'Shehroze', ''], ['Desmaison', 'Alban', ''], ['Miksik', 'Ondrej', ''], ['Nardelli', 'Nantas', ''], ['Siddharth', 'N.', ''], ['Torr', 'Philip H. S.', '']]",2016
1612.00429,cs.LG cs.AI cs.RO,"[['Finn', 'Chelsea', ''], ['Yu', 'Tianhe', ''], ['Fu', 'Justin', ''], ['Abbeel', 'Pieter', ''], ['Levine', 'Sergey', '']]",2017
1612.01094,cs.LG,"[['Bunel', 'Rudy', ''], ['Desmaison', 'Alban', ''], ['Kumar', 'M. Pawan', ''], ['Torr', 'Philip H. S.', ''], ['Kohli', 'Pushmeet', '']]",2016
1612.01277,cs.LG,"[['Jiang', 'Zhengyao', ''], ['Liang', 'Jinjun', '']]",2017
1612.03471,cs.AI cs.RO,"[['Li', 'Xiao', ''], ['Vasile', 'Cristian-Ioan', ''], ['Belta', 'Calin', '']]",2017
1612.03653,cs.AI cs.RO,"[['Sharifzadeh', 'Sahand', ''], ['Chiotellis', 'Ioannis', ''], ['Triebel', 'Rudolph', ''], ['Cremers', 'Daniel', '']]",2017
1612.03779,cs.CV,"[['Krull', 'Alexander', ''], ['Brachmann', 'Eric', ''], ['Nowozin', 'Sebastian', ''], ['Michel', 'Frank', ''], ['Shotton', 'Jamie', ''], ['Rother', 'Carsten', '']]",2017
1612.03780,cs.AI cs.LG,"[['Hofer', 'Ludovic', ''], ['Gimbert', 'Hugo', '']]",2016
1612.04318,cs.RO cs.AI cs.LG,"[['Wulfmeier', 'Markus', ''], ['Rao', 'Dushyant', ''], ['Posner', 'Ingmar', '']]",2016
1612.04340,stat.ML cs.LG cs.RO,"[['Sallab', 'Ahmad El', ''], ['Abdou', 'Mohammed', ''], ['Perot', 'Etienne', ''], ['Yogamani', 'Senthil', '']]",2016
1612.05159,cs.LG cs.AI,"[['van Seijen', 'Harm', ''], ['Fatemi', 'Mehdi', ''], ['Romoff', 'Joshua', ''], ['Laroche', 'Romain', '']]",2017
1612.05533,cs.RO cs.AI cs.LG,"[['Zhang', 'Jingwei', ''], ['Springenberg', 'Jost Tobias', ''], ['Boedecker', 'Joschka', ''], ['Burgard', 'Wolfram', '']]",2017
1612.05628,cs.AI cs.LG stat.ML,"[['Asadi', 'Kavosh', ''], ['Littman', 'Michael L.', '']]",2017
1612.05695,quant-ph cs.AI cs.LG cs.NE math.OC,"[['Crawford', 'Daniel', ''], ['Levit', 'Anna', ''], ['Ghadermarzy', 'Navid', ''], ['Oberoi', 'Jaspreet S.', ''], ['Ronagh', 'Pooya', '']]",2019
